URL,Title,Date,Story
https://www.bharian.com.my/hiburan/selebriti/2025/05/1398147/sertai-tabligh-linda-harap-beego-istiqamah-bukan-main-wayang,"Sertai tabligh, Linda harap Beego istiqamah, bukan main wayang",fatin.farhana@bh.com.my,"KUALA LUMPUR: Pelakon Linda Hashim berharap suaminya, Beego istiqamah dalam tindakannya dipercayai menyertai kumpulan jemaah tabligh.
Bagaimanapun, Linda atau nama sebenarnya, Norhazlinda Hashim, 41, menerusi hantaran di Instagram Story (IGs) miliknya turut berharap Beego menjalankan tanggungjawabnya sebagai bapa.
""Tabligh itu sudah betul, takut dia yang tak betul. Harap-harap istiqamah. Jangan wayang sahaja.
""Nafkah anak-anak, tanggungjawab pada anak-anak mana tak selesai lagi?,"" katanya.
Sebelum ini, tular hantaran video memperlihat suaminya, Beego atau nama sebenarnya, Mohamad Aszerul Nizam Abdullah, 45, dipercayai mengikuti kumpulan jemaah tabligh.
Menerusi hantaran video di TikTok, Beego dipercayai di Pulau Perhentian, Terengganu bersama jemaah tabligh.
Terdahulu, Linda memfailkan perceraian di Mahkamah Rendah Syariah Wilayah Persekutuan Kuala Lumpur, awal Januari lalu atas alasan sudah tiada persefahaman.
Bagaimanapun, pada 27 Mac 2023, pasangan itu pernah bercerai talak satu sebelum sepakat kembali rujuk pada 9 April 2023.
Linda bagaimanapun mendedahkan mereka kemudiannya bercerai buat kali kedua selepas beberapa bulan rujuk, namun kembali bersama tidak lama selepas itu.
Pasangan itu mendirikan rumah tangga pada Jun 2013 dan dikurniakan tiga orang cahaya mata, Jelita Clarissa, 11, Anggun Cassandra, 10, dan Indah Camelia, 6."
https://www.bharian.com.my/hiburan/selebriti/2025/05/1398119/ig-akim-digodam-hanya-gimik-strategi-promosi-konsert,IG Akim digodam hanya gimik strategi promosi konsert,farihad@bh.com.my,"KUALA LUMPUR: Kekecohan apabila akaun Instagram (IG) milik vokalis kumpulan The Majistret, Akim Ahmad, dilapor digodam, April lalu, terjawab apabila insiden itu rupa-rupanya gimik untuk mempromosikan konsert berskala besar yang bakal dijayakan bersama teman band.
Akim atau nama sebenar, Afiq Haqim Ahmad mengakui gimik itu dicipta bagi mencuri perhatian peminat mengenai penganjuran Konsert Akim & The Majistret Rampas Kuala Lumpur yang bakal dipentaskan di Mega Star Arena Kuala Lumpur, pada 28 Jun ini mulai jam 8.30 malam.
""Idea buat gimik IG kena godam itu datang daripada penganjur konsert, Show Tag. Saya dan band ikut sahaja tanpa banyak bicara.
""Bagi saya, tidak salah mencuba kalau idea sebegitu boleh membantu mempromosikan konsert apabila isu IG kena godam jadi bualan ramai.
""Untuk zaman media sosial yang sedang berkembang ini, tidak kisahlah guna apa cara sekalipun sebagai strategi pemasaran asal perkara itu boleh membuatkan kita berinteraksi dengan peminat,"" katanya pada sidang media Konsert Akim & The Majistret Rampas Kuala Lumpur di Dadi Cinema di sini, baru-baru ini.
Biarpun akur dengan strategi pemasaran yang disusun penganjur konsert, Akim yang popular dengan lagu Mewangi mengakui sedikit sangsi dengan keberkesanannya.
""Jujurnya, saya ada rasa sangsi dengan idea ini. Saya tidak tahu dan tidak biasa buat benda-benda gimik seperti ini.
""Apabila isteri saya, Stacy cakap bagaimana kalau gimik ini tidak menjadi, terus timbul rasa bimbang. Saya terfikir apa yang akan berlaku seterusnya.
""Saya pun berdoalah semoga apa yang dirancang menjadi. Rasa syukur bila gimik ini meraih perhatian pengikut, termasuk mereka yang bukan dalam kalangan peminat kami,"" katanya.
Bagaimanapun, Akim mengakui dimarahi peminat selepas mereka mendapat tahu kisah IG digodam itu hanyalah gimik konsert.
""Setakat ini. saya tidak terima maklum balas negatif atau dikecam gara-gara gimik itu. Mereka cuma 'menyirap' (marah) dengan saya sebab rasa tertipu.
""Peminat sebenarnya risau jika IG saya benar-benar kena godam. Perkara itu boleh menjejaskan kerjaya seni dan membataskan peluang untuk kami berinteraksi.
""Saya hendak minta maaf. Jangalah marah saya lama-lama... Hari Raya Haji pun hendak dekat,"" katanya.
Mengulas mengenai persiapan menjelang Konsert Akim & The Majistret Rampas Kuala Lumpur, Akim berkata, ada pantang larang yang dipatuhi mereka.
""Disebabkan ini adalah konsert pertama berskala besar Akim & The Majistret, kita akan beri lebih fokus terhadapnya. Kita akan tolak undangan 'show' seminggu sebelum konsert.
""Kita akan beri lebih perhatian kerana konsert ini ada konsep dan penceritaan yang panjang. Persembahan ini menuntut komitmen yang tinggi daripada kami.
""Selain menyanyikan lagu popular, konsert ini juga bakal menyaksikan saya menyanyikan lagu yang pernah saya cipta untuk penyanyi lain seperti Bunga nyanyian Ara Johari, Cinta dendangan Marsha Milan dan banyak lagi.
""Cuma susunan muzik akan digubah mengikut kesesuaian muzik kami. Sebagai bonus, peminat juga akan dapat mendengar lagu dari album baharu kami yang masih dalam pembikinan pada konsert ini nanti,"" katanya."
https://www.bharian.com.my/dunia/asia/2025/05/1400346/pakistan-peruntuk-2000-megawatt-elektrik-untuk-perlombongan-bitcoin-pusat,"Pakistan peruntuk 2,000 megawatt elektrik untuk perlombongan Bitcoin, pusat data AI","Mei 25, 2025 @ 6:19pm","ISLAMABAD: Pakistan memperuntukkan 2,000 megawatt (MW) elektrik dalam fasa pertama inisiatif nasional bagi menyokong perlombongan Bitcoin dan pusat data kecerdasan buatan (AI), menurut Kementerian Kewangan negara itu hari ini.
Peruntukan itu adalah sebahagian daripada rancangan Islamabad untuk menggunakan lebihan bekalan elektrik bagi tujuan perlombongan Bitcoin dan pusat data AI.
Menurut kenyataan kementerian itu lagi, inisiatif itu diterajui oleh Majlis Kripto Pakistan (PCC), badan yang disokong kerajaan, sebagai sebahagian daripada strategi lebih besar untuk menjana pendapatan daripada lebihan tenaga, mewujudkan pekerjaan berteknologi tinggi dan menarik pelaburan asing.
Peruntukan itu adalah fasa pertama daripada pelan pelaksanaan infrastruktur digital yang lebih besar dan berperingkat.
ADVERTISEMENT
Sektor tenaga Pakistan sedang berdepan pelbagai cabaran termasuk tarif elektrik yang tinggi dan kapasiti penjanaan tenaga berlebihan.
Perkembangan pesat tenaga solar turut menyulitkan keadaan apabila semakin ramai pengguna beralih kepada sumber tenaga alternatif bagi mengurangkan kos. - REUTERS"
https://www.bharian.com.my/dunia/asia/2025/05/1400319/tentera-israel-dakwa-pintas-peluru-berpandu-dari-yaman,Tentera Israel dakwa pintas peluru berpandu dari Yaman,"Mei 25, 2025 @ 5:13pm","KAHERAH: Tentera Israel hari ini mendakwa pihaknya memintas sebuah peluru berpandu yang dilancarkan dari Yaman.
Sebelum itu, siren amaran dibunyikan di beberapa kawasan di negara itu, menurut kenyataan tentera Israel.
Sejak tercetusnya perang Israel-Hamas pada Oktober 2023, kumpulan Houthi yang disokong Iran di Yaman terus melancarkan peluru berpandu ke arah Israel sebagai tanda solidariti terhadap rakyat Palestin di Gaza.
Kebanyakan peluru berpandu kumpulan itu berjaya dipintas atau jatuh sebelum tiba ke sasaran.
Setakat ini, kumpulan Houthi belum mengeluarkan sebarang kenyataan berhubung pelancaran peluru berpandu terbaru itu. - REUTERS"
https://www.bharian.com.my/dunia/asia/2025/05/1400315/kuwait-tarik-balik-kewarganegaraan-puluhan-ribu-penduduk,Kuwait tarik balik kewarganegaraan puluhan ribu penduduk,"Mei 25, 2025 @ 5:12pm","DUBAI: Puluhan ribu penduduk di Kuwait, majoritinya wanita, dilucutkan kewarganegaraan secara mengejut dalam satu langkah luar biasa yang dilaksanakan dalam tempoh kurang 24 jam.
Tindakan besar-besaran itu dilihat sebagai sebahagian daripada agenda reformasi yang diterajui oleh Emir Kuwait, Sheikh Meshal al-Ahmad Al-Sabah.
Beliau membubarkan Parlimen dan menggantung sebahagian Perlembagaan lima bulan lalu, selepas menaiki takhta pada Disember 2023.
Dasar kerakyatan terbaharu itu dilihat bertujuan mengehadkan status warganegara kepada individu yang mempunyai pertalian darah dengan negara kecil yang kaya dengan minyak itu.
Langkah itu secara langsung merombak identiti kebangsaan Kuwait dan mungkin mengurangkan jumlah pengundi selepas krisis politik berlanjutan selama bertahun-tahun.
Dalam ucapan yang disiarkan ke seluruh negara dengan hampir lima juta penduduk, Sheikh Meshal berikrar pada Mac lalu untuk 'mengembalikan Kuwait kepada rakyat asalnya yang tulen dan bersih daripada sebarang unsur asing'.
Namun, daripada hampir lima juta penduduk itu, hanya satu pertiga daripada mereka kini boleh diakui sebagai rakyat Kuwait,
Sejak Ogos lalu, lebih 37,000 individu termasuk sekurang-kurangnya 26,000 wanita telah kehilangan kewarganegaraan Kuwait, menurut jumlah yang dikira AFP berdasarkan angka rasmi.
Bagaimanapun, laporan media menyebut angka sebenar mungkin jauh lebih tinggi.
Kuwait sememangnya mempunyai masyarakat tanpa kerakyatan yang besar, dikenali sebagai Bidoon, yang dianggarkan mencecah 100,000 orang.
Mereka dinafikan kewarganegaraan ketika Kuwait merdeka daripada naungan British pada 1961.
Kempen terkini turut memansuhkan proses naturalisasi melalui perkahwinan, hanya membabitkan wanita, dengan menarik balik kerakyatan diberikan kepada isteri warga asing yang mengahwini rakyat tempatan, sejak 1987.
Data rasmi menunjukkan seramai 38,505 wanita telah diberi kewarganegaraan melalui perkahwinan dari 1993 hingga 2020.
Langkah itu juga menyasarkan individu yang memiliki dua kewarganegaraan, satu amalan yang tidak dibenarkan di Kuwait, serta mereka yang memperoleh kerakyatan secara penipuan, termasuk menggunakan dokumen palsu.
Antara yang turut dilucutkan kewarganegaraan termasuk tokoh seni seperti penyanyi popular, Nawal Al-Kuwaiti dan pelakon Dawood Hussain, yang sebelum ini diberikan kerakyatan atas sumbangan dalam bidang hiburan.
Ramai yang kini terperangkap dalam ketidakpastian undang-undang, sambil berusaha mendapatkan semula kewarganegaraan asal mereka.
Penganalisis menyifatkan kempen ini sebagai usaha mendalam untuk menentukan semula erti kewarganegaraan Kuwait.
Meskipun Kuwait mempunyai sistem Parlimen yang jarang ditemui di negara monarki Teluk, sistem kerakyatan berperingkat di negara itu mengehadkan hak politik hanya kepada individu yang lahir kepada bapa warganegara Kuwait.
Langkah itu pada awalnya disifatkan sebagai tindakan tegas terhadap penipuan dengan menyalahgunakan kemudahan sosial negara yang mewah.
Tindakan itu juga mendapat sokongan dalam kalangan rakyat yang lama mengeluh mengenai rasuah dan kegagalan badan pentadbiran.
Pihak berkuasa berjanji wanita yang terkesan masih akan dilayan seperti rakyat Kuwait dan mengekalkan manfaat sosial mereka, namun hak politik tetap dilucutkan.
Emir turut merujuk pertelagahan berterusan antara ahli Parlimen dan Kabinet yang dilantik keluarga diraja sebagai sebab utama beliau membubarkan Parlimen.
badan penggubal undang-undang itu sebelum ini sering menangguhkan pelaksanaan reformasi penting untuk mempelbagaikan ekonomi Kuwait yang bergantung kepada minyak. - AGENSI"
https://www.bharian.com.my/dunia/asia/2025/05/1400313/gaza-mungkin-hilang-tanpa-campur-tangan-antarabangsa,Gaza mungkin 'hilang' tanpa campur tangan antarabangsa,"Mei 25, 2025 @ 5:08pm","GAZA: Kenyataan terbaharu Perdana Menteri Israel, Benjamin Netanyahu, bahawa perang di Gaza hanya akan berakhir bila keseluruhan wilayah itu dikuasai Israel, secara langsung mendedahkan matlamat sebenarnya.
Malah, tambah beliau, cadangannya itu turut mendapat sokongan Presiden Amerika Syarikat (AS), Donald Trump, yang setuju bahawa penduduk Palestin di Gaza perlu dipindahkan keluar.
Pelan besar Israel itu menyaksikan pelancaran operasi darat utama dinamakan 'Gideon's Chariots' beberapa hari lalu bagi menduduki sebahagian besar atau keseluruhan Semenanjung Gaza.
Penduduk asal Gaza, yang berjumlah sekitar 2.4 juta sebelum perang bermula pada 7 Oktober 2023, kini hanya tinggal sekitar sejuta, terkepung di lima kem pelarian dikawal Israel.
Dalam tempoh dua minggu lalu, Israel meningkatkan kempen pengeboman, membunuh ratusan lagi rakyat Palestin, sebahagian besarnya orang awam manakala bakinya diarah berpindah lagi.
Di samping pengeboman, isu paling mendesak ialah sekatan Israel sejak 2 Mac lalu dan risiko kebuluran bagi baki penduduk Gaza, lebih separuh daripadanya wanita dan kanak-kanak.
Pada masa sama, ladang milik petani Palestin dimusnahkan, ternakan dibunuh dan nelayan yang mahu ke laut ditembak, sekali gus memutuskan sama sekali rantaian bekalan makanan bagi penduduk Palestin.
Dengan sekatan memasuki hari ke-82, imej kanak-kanak yang kurus kering terus tersebar dalam berita dan media sosial dengan kemarahan umum semakin meningkat.
Untuk rekod, menurut Suruhanjaya Penentangan Penjajahan dan Tembok Palestin, Israel merampas lebih 12,800 ekar tanah Palestin di Tebing Barat yang diduduki sejak 7 Oktober 2023.
Suruhanjaya itu turut mendedahkan, sejak perang di Gaza bermula, Israel mengeluarkan 13 arahan ketenteraan bagi mewujudkan zon penampan di sekitar penempatan haram serta menubuhkan 60 pos penempatan haram baharu di Tebing Barat.
Daripada jumlah itu, sebanyak 11,400 ekar telah dirampas sepanjang 2024 sahaja atas pelbagai alasan, termasuk pengisytiharan sebagai kawasan rizab semula jadi, tanah milik negara dan zon ketenteraan
Dalam pada itu, Gaza menghadapi risiko kebuluran yang kritikal dengan 470,000 orang di Gaza berdepan kebuluran iaitu mewakili 22 peratus daripada penduduk ya.
Lebih daripada 52,000 orang terkorban dan sekurang-kurangnya 118,000 cedera di Gaza
Selain itu, sistem penjagaan kesihatan turut berada di ambang kehancuran dengan 90 peratus daripada penduduk terpaksa meninggalkan rumah mereka. - AGENSI"
https://www.bharian.com.my/dunia/asia/2025/05/1400191/cuaca-panas-lockdown-enam-jam-di-arafah-dan-mina,"Cuaca panas, 'lockdown' enam jam di Arafah dan Mina","Mei 25, 2025 @ 12:41pm","MAKKAH: Kerajaan Arab Saudi menyarankan semua pengendali jemaah haji negara masing-masing, melaksanakan 'lockdown' atau sekatan keluar masuk di khemah ketika di Arafah dan Mina.
Ini kerana, Kementerian Haji dan Umrah Arab Saudi bimbang keselamatan jemaah haji dari seluruh dunia, susulan cuaca panas yang semakin meningkat di Makkah.
Sekatan tempoh enam jam, bermula jam 10 pagi hingga 4 petang dan jemaah haji disaran kekal di dalam khemah bagi mengelak daripada strok haba.
Difahamkan, cuaca panas dijangka mencecah 50 darjah Celsius pada hari wukuf di Arafah, menyebabkan bahang meningkat dengan ketara.
ADVERTISEMENT
Khutbah Arafah juga difahamkan akan disiarkan secara langsung pada skrin besar di dalam khemah bagi memudahkan jemaah.
Sementara itu, Direktorat Am Pasport (Jawazat) berkata Arab Saudi sudah menerima 890,883 jemaah haji setakat Jumaat lalu dan mengulangi amaran mengenai tindakan tegas terhadap pelanggaran visa pelancong.
Jumlah itu turut mencerminkan momentum yang berterusan menjelang musim haji ketika jemaah terus memasuki Arab Saudi melalui lapangan terbang, lintasan darat dan pelabuhan.
Jawazat melaporkan 846,415 jemaah tiba melalui lapangan terbang antarabangsa, 41,646 melalui lintasan sempadan darat, dan 2,822 melalui pelabuhan.
Direktorat itu mengesahkan semua sumber yang diperlukan sudah digerakkan untuk memudahkan proses kemasukan termasuk sistem teknikal lanjutan dan kakitangan yang fasih pelbagai bahasa di semua pintu masuk utama.
Pada Jumaat, direkodkan ketibaan penerbangan haji pertama dari United Kingdom (UK) yang mendarat di Lapangan Terbang Antarabangsa King Abdulaziz di Jeddah dengan membawa 142 jemaah.
Konsul Jeneral British di Jeddah, Cecille El-Bilidy, mengalu-alukan kumpulan itu, bersama pegawai dari syarikat Lapangan Terbang Jeddah dan pelbagai agensi kerajaan dan operasi.
Syarikat Jeddah Airports mengesahkan kesediaan operasi penuhnya untuk musim haji kali ini merangkumi persiapan di tiga terminal utama di Terminal 1, Terminal Utara dan Kompleks Haji dan Umrah.
Kemudahan disediakan termasuk 558 kaunter imigresen, 407 stesen daftar masuk bagasi, 100 jejambat bagi laluan penumpang, 81 alat pemeriksaan kastam, 67 tali pinggang bagasi, dan 259 tempat letak bas.
Ia sebahagian daripada pelan komprehensif untuk memudahkan proses ketibaan jemaah.
Susulan pertambahan ketibaan jemaah haji, Kementerian Dalam Negeri (KDN) mengeluarkan amaran baharu kepada individu yang cuba menunaikan haji tanpa kebenaran.
Kementerian menjelaskan semua jenis visa lawatan termasuk bagi tujuan pelancongan, perniagaan, dan lawatan keluarga tidak melayakkan pemegangnya menunaikan haji.
Hanya visa haji yang dikeluarkan secara rasmi dibenarkan masuk ke Makkah.
KDN menegaskan mana-mana individu dengan visa pelancong yang memasuki atau kekal di Makkah atau lokasi larangan lain bermula 1 Zulkaedah hingga 14 Zulhijjah akan dikenakan denda sehingga SR20,000 (RM22,554).
Pesalah juga akan diusir dan disenarai hitam daripada memasuki Arab Saudi selama 10 tahun.
Arab Saudi terus meningkatkan operasinya termasuk pemantauan jemaah yang cuba masuk menggunakan selain visa haji dari seluruh dunia. - AGENSI"
https://www.bharian.com.my/dunia/eropah/2025/05/1400312/russia-lancar-serangan-udara-terbesar-terhadap-ukraine-13-terbunuh,"Russia lancar serangan udara terbesar terhadap Ukraine, 13 terbunuh","Mei 25, 2025 @ 5:08pm","KYIV: Tentera Russia melancarkan serangan besar-besaran membabitkan 367 dron dan peluru berpandu terhadap bandar Ukraine sepanjang malam, termasuk ibu negara Kyiv, menjadikannya serangan udara terbesar dalam perang setakat ini.
Tentera udara Ukraine melaporkan Russia melancarkan 298 dron dan 69 peluru berpandu dalam serangan malam itu, namun mereka berjaya menembak jatuh 266 dron dan 45 peluru berpandu.
Kerosakan turut dilaporkan di beberapa pusat wilayah termasuk bandar kedua terbesar Ukraine, Kharkiv serta Mykolaiv di selatan dan Ternopil di barat negara itu.
Menurut pihak berkuasa Ukraine, serangan itu mengorbankan 13 orang dan mencederakan puluhan yang lain termasuk tiga kanak-kanak maut di wilayah utara Zhytomyr.
ADVERTISEMENT
Presiden Ukraine, Volodymyr Zelenskiy, menggesa Amerika Syarikat (AS) bersuara berikutan susulan negara itu dilihat mengambil pendekatan lembut terhadap Russia dan Presidennya, Vladimir Putin sejak Donald Trump mengambil alih jawatan.
""Sikap AS dan pihak lain di dunia yang berdiam diri hanya membuatkan Putin terus bertindak.
""Setiap serangan tentera Russia seperti ini cukup untuk menjadi alasan mengenakan sekatan baharu terhadap negara itu,"" tulisnya di Telegram.
Serangan itu dikatakan paling besar daripada segi jumlah penggunaan senjata walaupun ada serangan lain yang meragut lebih banyak nyawa sebelum ini.
Serangan itu ketika Ukraine dan Russia bersiap sedia bagi melaksanakan pertukaran kira-kira 1,000 tahanan masing-masing.
Ukraine dan sekutu Eropahnya berusaha mendesak Moscow menandatangani gencatan senjata selama 30 hari sebagai langkah awal ke arah rundingan bagi menamatkan perang yang telah berlarutan selama tiga tahun.
Namun, usaha itu menerima tamparan hebat awal minggu ini apabila enggan mengenakan sekatan tambahan ke atas Moscow kerana gagal bersetuju dengan permintaan Kyiv untuk menghentikan pertempuran serta-merta.
Di Kyiv, Ketua Pentadbiran Tentera Bandar, Tymur Tkachenko, berkata 11 cedera akibat serangan dron dan mendakwa tiada kematian dilaporkan di ibu kota, namun empat terbunuh di kawasan sekitar bandar itu.
Ini adalah serangan udara besar kedua dalam tempoh dua hari.
Dalam pada itu, di timur laut Ukraine, Datuk Bandar Kharkiv, Ihor Terekhov, memaklumkan pada awal pagi ini tiga daerah di bandar itu diserang dron dan mencederakan tiga orang.
Menurut kenyataan gabenor wilayah, letupan mengakibatkan tingkap di blok pangsapuri bertingkat pecah. Serangan dron itu meragut nyawa seorang lelaki berusia 77 tahun dan mencederakan lima orang di bandar selatan Mykolaiv.
Beliau turut memuat naik gambar sebuah blok pangsapuri kediaman yang mengalami kerosakan teruk akibat letupan dengan sisa runtuhan memenuhi jalanan.
Menurutnya lagi, di wilayah barat Khmelnytskyi yang terletak beratus-ratus kilometer dari medan pertempuran, empat orang terbunuh dan lima lagi cedera.
Sementara itu, Kementerian Pertahanan Russia melaporkan unit pertahanan udaranya memintas atau memusnahkan 95 dron Ukraine dalam tempoh empat jam.
Datuk Bandar Moscow, Sergei Sobyanin, berkata 12 dron Ukraine berjaya dipintas ketika dalam perjalanan menuju ke ibu negara Russia. - REUTERS"
https://www.bharian.com.my/dunia/eropah/2025/05/1399863/kanada-eu-banteras-rangkaian-perisian-hasad-global,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/dunia/eropah/2025/05/1399717/18-cedera-dalam-serangan-pisau-di-hamburg,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/dunia/eropah/2025/05/1399339/uk-pertimbang-pengembirian-kimia-wajib-untuk-pesalah-seksual,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/dunia/eropah/2025/05/1398813/switzerland-arah-bookingcom-kurangkan-komisyen,Title Not Found,Date Not Found,Verify you are human by completing the action below.
https://www.bharian.com.my/dunia/amerika/2025/05/1399953/hakim-halang-larangan-pelajar-asing-di-harvard,Hakim AS halang larangan pelajar asing di Harvard,"BERNAMA-dpa - Mei 24, 2025 @ 5:49pm","WASHINGTON: Seorang hakim persekutuan Amerika Syarikat (AS) semalam menyekat sementara rancangan kerajaan AS untuk mengecualikan pelajar asing daripada memasuki Universiti Harvard, lapor agensi berita Jerman, dpa.
Perintah injunksi sementara yang dikeluarkan oleh Hakim Allison D. Burroughs itu menghalang kerajaan daripada melarang universiti berkenaan daripada terus menerima pelajar antarabangsa melalui satu program khas persekutuan.
Universiti itu telah memfailkan saman terhadap langkah kerajaan AS di Mahkamah Daerah AS bagi Daerah Massachusetts hanya beberapa jam sebelum keputusan hakim diumumkan.
Dalam saman itu, Harvard menuduh pentadbiran Presiden AS Donald Trump cuba memberi tekanan ke atas institusi itu melalui tindakan balas yang didakwa tidak sah.
ADVERTISEMENT
Keputusan hakim itu mungkin hanya langkah pertama dalam pertikaian undang-undang yang panjang. Ia bukanlah satu keputusan muktamad.
Hakim Burroughs menyatakan bahawa jika arahan kerajaan itu diteruskan, Harvard akan mengalami kesan serta-merta yang serius dan tidak dapat dipulihkan sebelum semua pihak sempat menyuarakan pandangan mereka.
Beliau turut mengarahkan prosiding didengar segera selepas saman difailkan. – BERNAMA-dpa"
https://www.bharian.com.my/dunia/amerika/2025/05/1399891/trump-ugut-kenakan-tarif-ke-atas-telefon-pintar-tidak-dihasilkan-di,Trump ugut kenakan tarif ke atas telefon pintar tidak dihasilkan di AS,"Bernama-Xinhua - Mei 24, 2025 @ 3:16pm","WASHINGTON: Presiden Amerika Syarikat (AS), Donald Trump semalam mengancam akan mengenakan tarif ke atas Samsung dan pengeluar telefon pintar lain, susulan kenyataan terdahulu yang menyasarkan Apple, lapor agensi berita Xinhua.
""(Tarif) itu akan dikenakan juga kepada Samsung dan sesiapa sahaja yang menghasilkan produk itu. Jika tidak, ia tidak adil.
""Itu akan bermula, saya kira, hujung Jun... saya rasa kita boleh laksanakannya menjelang akhir Jun,"" kata Trump kepada wartawan di Rumah Putih, apabila ditanya sama ada beliau mempunyai kuasa untuk mengenakan tarif terhadap satu syarikat sahaja.
Samsung, syarikat dari Korea Selatan, terkenal dengan siri telefon pintar Galaxy yang menjadi pesaing utama kepada iPhone keluaran Apple.
Terdahulu, Trump mengumumkan di media sosial bahawa beliau akan mengenakan tarif sebanyak 25 peratus ke atas produk Apple jika iPhone tidak dihasilkan di Amerika Syarikat.
""Saya telah lama memaklumkan kepada Tim Cook dari Apple bahawa saya menjangkakan iPhone yang dijual di Amerika Syarikat perlu dibuat dan dipasang di negara ini, bukan di India atau mana-mana tempat lain.
""Jika tidak, Apple perlu membayar tarif sekurang-kurangnya 25 peratus kepada AS,"" tulis Trump di platform Truth Social. – BERNAMA-XINHUA"
https://www.bharian.com.my/dunia/amerika/2025/05/1399434/dakwa-penggodam-russia-sebar-perisian-hasad,AS dakwa penggodam Russia sebar perisian hasad,"Mei 23, 2025 @ 1:30pm","WASHINGTON: Jabatan Kehakiman Amerika Syarikat (DOJ) mendedahkan seorang warga Russia didakwa mengetuai pembangunan dan penyebaran perisian hasad (malware), menjejaskan ribuan komputer selama lebih sedekad.
Rustam Rafailevich Gallyamov, 48, dari Moscow, didakwa memimpin sekumpulan penjenayah siber yang membangunkan dan menyebarkan Qakbot.
Perisian itu digunakan untuk menjejaskan komputer dengan perisian hasad tambahan seperti 'ransomware' atau perisian untuk tebusan.
Ini menjadikan komputer berkenaan sebahagian daripada botnet (rangkaian komputer yang dikawal secara jauh) bagi tujuan jahat yang lain, menurut kenyataan DOJ.
Pendakwa Raya turut mendedahkan permohonan lucut hak membabitkan lebih AS$24 juta (RM102 juta) dalam bentuk mata wang kripto dan dana konvensional yang dirampas sepanjang siasatan dijalankan.
Pertuduhan konspirasi dan konspirasi untuk melakukan penipuan melalui rangkaian (wire fraud) itu dilakukan kira-kira setahun setengah selepas operasi penguatkuasaan undang-undang antarabangsa berjaya menggagalkan infrastruktur Qakbot.
Walaupun rangkaian itu berjaya digagalkan, Gallyamov didakwa terus menjalankan aktiviti jenayah siber sehingga Januari lalu.
Gallyamov bagaimanapun tidak memberikan sebarang maklum balas untuk komen.
Sementara itu, Pendakwa Raya Persekutuan Los Angeles mendedahkan pertuduhan terhadap 16 individu yang didakwa membangunkan dan menyebarkan perisian hasad DanaBot.
Ia menjangkiti lebih 300,000 komputer di seluruh dunia dan menyebabkan kerugian sekurang-kurangnya AS$50 juta (RM212.5 juta).
Pertuduhan DanaBot itu adalah sebahagian daripada Operasi Endgame iaitu kempen kerjasama antara penguat kuasa undang-undang antarabangsa dan sektor swasta yang menyasarkan operator serta infrastruktur jenayah siber di seluruh dunia.
DanaBot mula dikesan pada 2018 sebagai perisian hasad untuk mencuri maklumat perbankan dan kelayakan log masuk.
Ia kemudian berkembang menjadi alat yang digunakan untuk mencuri pelbagai maklumat dan memberikan akses kepada aktiviti jahat susulan.
Menurut penyelidik dari Black Lotus Labs yang menyertai Operasi Endgame, DanaBot masih aktif sepenuhnya hingga 2025, dengan kira-kira 1,000 mangsa setiap hari di lebih 40 negara. - REUTERS"
